Soil_ID,latitude,longitude,Depth_cm,Texture,pH,Organic_Matter_%,Moisture_Content_%,Bulk_Density_g/cm³,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm,Cation_Exchange_Capacity_meq/100g,Electrical_Conductivity_dS/m,Soil_Color,Porosity_%,Water_Holding_Capacity_%
33046,9.605206007,87.83028889,9.300760288,loamy,8.638669085,7.072168973,31.36980644,1.173101539,121.3149489,14.50214865,271.6529421,25.44913498,1.771599355,brown,41.11730785,22.72659927
33212,8.221772851,83.02119878,12.2215554,loamy,8.153569052,4.774247732,27.33871376,1.578260162,64.83572018,14.47243079,379.2299788,28.59017125,2.375709756,red,42.72838575,47.91419072
33527,12.08433132,80.45804461,25.35808941,sandy,6.584248323,2.112433815,31.95102866,1.505866604,117.6642247,13.13085124,112.0052326,36.62096566,1.896997208,black,33.93598504,46.39676184
33578,23.07415278,77.30165099,26.55034188,loamy,5.082424455,3.988320008,25.34182219,0.931470119,60.769488,22.85363371,233.7464683,10.53368723,3.096423672,black,46.25425837,58.60278156
33599,18.31284896,90.58500127,5.789402325,sandy,7.482309269,2.767263284,17.69879692,1.534847776,144.6069387,13.33977277,195.7282892,24.64539988,3.269922995,brown,37.34453447,30.60031955
33636,30.24556511,81.06862344,25.76128736,sandy,5.345179815,1.245283044,34.66251309,1.225588472,94.71882215,20.02253765,111.0832879,25.26481268,3.145056904,black,43.55767466,25.16048294
33646,8.621568306,88.60265595,27.20824709,loamy,8.849163379,8.433542907,32.58328485,1.291920474,196.0548711,19.65655866,342.5803664,22.68259384,2.756708038,black,34.81354916,39.20544373
33716,16.00142067,82.12997718,22.65842441,sandy,8.431680618,3.723711967,26.5357991,0.902721924,84.66506847,49.50747202,199.0886909,39.33442698,3.405683306,brown,36.64934931,33.86430461
33809,31.14015001,83.09440647,27.6107905,clayey,4.385754036,4.275991091,27.67334093,1.456833247,160.2572847,10.65703285,152.5988596,10.03828316,0.709761309,black,42.07253302,34.19413513
33839,13.82264158,96.83594837,8.923512493,loamy,4.384836688,2.660784797,25.97884959,1.467553624,113.4799116,10.63084792,130.5253994,13.33019851,2.641487842,red,41.74843461,49.98559657
33899,36.80444409,94.76746539,13.64274117,sandy,6.158699533,1.884187174,31.19647059,1.548955701,12.51572202,45.95708174,308.2996718,27.08874209,0.928459214,brown,32.55364669,56.35191582
34125,20.91949791,92.43938431,15.88304405,loamy,7.735653957,5.241254934,15.34668823,1.203216042,80.82001371,39.86505556,334.1328721,25.25279166,0.953919153,black,46.29826975,47.81697654
34180,11.39390569,71.52714254,27.29109241,loamy,5.040890241,8.390201195,14.67833438,1.219544218,172.6520108,48.91749152,371.2126038,22.07535613,2.279550729,yellow,29.18868869,40.7079627
34220,10.64914768,92.19139192,6.62680093,loamy,5.41622355,9.850594778,6.660655058,0.97578788,62.91714782,30.03819695,321.7270426,15.40905908,3.965425481,brown,26.21457929,26.1904237
34391,33.91641745,83.73212739,20.82906601,loamy,8.645748459,1.060672898,5.322796749,1.298131631,83.83985285,17.2062437,265.4621695,25.66376626,4.85589513,yellow,33.30586902,37.02288393
34592,19.95372235,82.54631455,18.95920166,sandy,4.025873893,2.460364148,25.79929407,1.099501998,32.77137995,27.80314149,248.270528,20.62302504,0.149921684,brown,27.36959802,32.28872589
34593,33.86260865,72.80503257,15.05567274,sandy,8.371054153,9.673579646,16.06512456,0.962530155,97.81754398,47.68402061,270.1947105,17.37918938,1.897464629,yellow,35.87870916,33.69110978
34660,14.23897217,79.99857939,20.1935882,clayey,5.994043555,8.605955437,20.46707455,1.480106297,153.8308164,23.77524237,177.3391368,22.64230146,4.144152863,yellow,40.76717702,58.5008631
34745,12.36841371,80.61188305,21.30810187,loamy,8.842196503,3.35302266,14.80110867,0.94268257,87.35502389,25.38825657,123.0118843,16.75346199,3.264218994,brown,28.05842634,52.24324958
34834,12.20345944,92.86279406,29.46374711,loamy,6.920418128,5.455392874,31.13370747,1.394872738,72.36572008,37.06407018,376.9752692,34.81713648,2.841006436,brown,44.14381887,23.90029084
34854,10.1656544,87.05572481,10.08190367,sandy,7.199586447,3.003886356,22.27996731,1.446946176,110.9037728,14.00289142,249.1814159,17.90040976,2.950001923,yellow,35.9188584,26.26586331
34923,32.81842415,89.39898557,28.19693038,clayey,8.050914717,5.126503071,25.18844596,1.553043341,38.09013026,41.69745803,206.464236,10.81574406,3.53247968,yellow,48.77896912,57.52897252
34963,30.72938463,74.29307077,21.17047553,loamy,5.373751287,7.645059839,27.84244784,0.848200998,183.7488457,16.70153652,255.8553499,10.69512914,1.803895683,yellow,29.18918033,44.65587458
35086,27.14512381,89.83335923,8.084714522,loamy,8.615749807,3.360711562,32.04161761,1.079210947,6.008654302,25.25858829,164.7570107,24.51866356,1.579161212,brown,37.78056938,44.63785091
35117,20.62957478,81.95964169,27.30837891,loamy,6.768736129,1.093157401,21.58299761,1.226272782,67.89370354,31.23536244,371.5103389,27.33748544,2.322076238,brown,27.01464163,44.8885227
35176,16.2249814,71.82612752,12.09655663,loamy,6.663493304,6.112400938,9.974820077,0.827006905,162.2914748,45.22570974,268.716748,19.51777867,2.681069565,red,42.52774678,30.13117737
35220,24.55480536,84.98500077,7.206122297,sandy,8.827806351,5.49820109,13.2612189,1.292064201,78.0538189,26.64976643,159.2149909,24.69976537,4.584579568,red,42.99283221,57.25876433
35340,24.34429682,70.10849074,9.952346006,loamy,7.551702689,9.817872591,11.20007382,1.546651592,103.0632439,24.15636257,371.8921441,16.27527742,3.276123045,red,39.79401902,23.81490787
35645,29.83477002,83.79294863,28.5954854,clayey,4.203899822,2.367648232,7.04037719,1.576705974,119.754604,12.85963156,244.7176713,29.25452513,1.341624498,black,43.55790273,26.18097428
35684,19.50200021,89.49219602,11.62632008,loamy,6.239090529,1.714928149,17.28028552,1.476176896,99.4740385,33.6351195,301.4402761,29.77550467,0.607015877,black,29.96952092,25.7766556
35694,13.04376281,70.78819489,5.528829553,clayey,6.75875816,6.437692505,34.68806519,1.26707989,141.7887047,45.67773687,140.9900478,18.74105495,2.867036342,black,29.60464576,39.47747488
35744,10.64726729,88.82211268,18.05377235,clayey,7.758158234,4.825958699,9.691222775,0.849337748,51.42183083,39.12261328,344.2127994,24.2378342,4.688522152,yellow,25.62609373,23.72808446
35781,35.20554265,96.50681388,12.5674951,loamy,6.006606263,1.406367979,21.32738997,1.546162144,151.1898646,12.50769179,109.6910597,39.99769836,1.800218223,red,46.13977243,48.47903505
35815,33.32195499,68.36951894,15.00717974,loamy,7.304849896,7.370428805,21.6892914,1.181281237,72.94653628,24.92249869,176.157858,26.33038437,3.217481193,black,38.07247636,21.00040945
35908,20.07070977,96.12665699,20.07237123,clayey,4.021944803,2.179289599,20.06254212,1.181969684,187.2817191,43.55823402,174.2202637,27.21201119,3.877316585,brown,48.85656435,36.16155978
36071,10.07012817,89.40664383,25.86789953,clayey,4.886125582,5.87081632,30.4107637,1.208782025,120.1772568,14.89806887,134.1186127,35.59000134,2.786597429,red,25.060343,56.00842901
36242,26.09739663,88.31730679,12.30184341,sandy,8.613406844,3.761801989,6.131510374,0.844724327,104.4825491,37.0587409,187.9265737,19.4706796,4.157839653,red,36.47328894,36.3609242
36298,28.47923884,88.94155204,24.01299295,sandy,5.227377309,3.478190896,23.81693492,1.595835751,90.95661142,15.36626397,386.6689608,20.37584922,1.465125089,brown,35.31830227,30.86862484
36340,24.22946097,91.45114581,8.738835755,loamy,5.97312993,3.396298982,34.27252563,0.921787214,166.1902982,38.36376711,118.2276263,19.42690051,0.579324235,black,36.88127255,58.86637696
36427,32.64976271,68.33071857,6.351862944,sandy,6.27158526,8.442687857,33.45265858,1.561730318,105.4071992,12.2084025,136.3704396,16.44716765,1.557310664,yellow,38.41892947,24.8169833
36435,9.752264356,91.15474734,29.73329311,clayey,8.69420653,5.938772221,30.02706376,1.284298818,31.984068,16.57000144,344.2708224,17.91583523,3.351399595,brown,42.07177437,41.54725849
36566,12.91436515,75.27410282,17.67285779,sandy,6.171279103,7.354005804,5.455460549,0.966256738,81.69202077,31.70111861,246.7610341,24.53749073,3.90949728,black,35.86246836,31.92346367
36721,34.82162166,77.34413122,21.3963708,clayey,7.558477507,7.622650253,16.54622144,0.987967661,109.025692,33.57611362,278.8653993,20.40501045,2.272087265,black,41.9355938,21.34672551
36805,16.66789896,81.56950337,27.35726982,sandy,6.384510183,5.562287671,29.42265951,1.252326858,74.40930386,30.71226762,189.8997941,38.16694107,4.878423031,black,28.24664763,49.65016513
37150,15.16739215,83.92637766,7.852410304,clayey,7.987345653,2.592962642,32.76569567,1.366912996,46.84633099,22.87995005,279.3558936,39.16133184,3.389661093,brown,43.64132131,40.24146684
37303,14.6674695,92.02582146,28.43120642,loamy,8.100005962,9.345972756,33.77288236,0.958372812,121.1423366,19.61698048,299.5344974,32.98432159,1.851377261,red,36.86960131,36.76667324
37391,9.81232914,71.57390284,5.467109464,sandy,7.015408458,3.090183464,30.47788368,0.96576055,114.7478621,27.88741788,283.2379607,21.5325246,2.525382554,red,28.09602416,52.95634609
37466,25.1086815,80.52964173,23.18693286,loamy,6.775557209,8.124136044,12.91557034,1.577177236,159.2088719,13.15941021,165.1229551,15.05758075,1.995225709,red,46.48364306,48.02924663
37476,12.45591939,80.15412117,26.24570235,clayey,4.527508548,4.152666899,8.322992979,1.155645276,99.7358149,37.13880204,124.9395728,28.58756572,2.312538155,brown,32.09008187,45.39038276
37551,15.35361983,93.46200747,17.05328859,sandy,4.441603818,7.640432732,31.37043883,0.928074974,169.8231475,41.70522891,210.4233429,35.07030247,3.057011143,black,35.16855979,33.49182295
37552,35.87821112,81.88383266,7.203241356,clayey,6.283458354,8.666614541,31.37837275,1.59966295,151.4323705,17.28620144,320.0989817,36.18514725,4.199143709,black,27.13907793,54.57994638
37563,25.05074795,69.92483563,17.52908186,clayey,7.841497941,7.235567919,5.446597012,1.570561906,144.1291318,25.56161151,380.7316222,10.2457666,3.261966341,yellow,29.09164141,42.67416446
37622,33.20320068,90.25840767,23.82959577,loamy,5.295166233,1.044957301,33.07832699,1.221021557,154.7190148,12.35846329,313.4542841,37.97649425,3.306366315,red,44.14170253,28.37855059
37664,35.4817867,77.01158487,28.39650074,clayey,7.767862527,6.727608903,11.24397459,1.428672972,147.7784825,20.52575539,245.3369557,38.88445022,1.054368823,brown,39.50080121,54.6807315
37678,11.26653277,88.66767208,28.35788787,clayey,8.976115208,2.524270743,14.60214374,1.034687537,192.8219096,31.2221772,190.3887284,31.88185916,1.513694817,black,46.35628124,46.55069774
37707,27.17357797,83.52559355,24.29677247,clayey,4.886929616,6.313076298,16.56693438,1.024669829,13.12180085,44.07932238,271.6157143,26.55871167,4.114250358,red,42.14807816,32.89956208
37708,35.98779342,93.90237095,6.544065707,clayey,6.012697212,6.343673386,5.240735113,1.315827283,70.80491329,41.02058066,254.7095429,38.08682408,0.679868276,brown,46.21626576,50.70627404
37731,25.86568266,79.05205101,19.99474658,clayey,4.446076159,7.278124664,11.249799,0.862226455,45.18929929,25.31188496,324.9550264,16.33134042,2.583883413,red,42.89529923,51.32871247
37782,36.73260622,96.8153583,15.30367485,loamy,6.078064817,5.527716956,16.59816152,1.262057631,136.5500234,19.21487559,156.5576569,30.46039758,3.741289598,brown,36.50713747,57.04826824
37942,14.31948414,91.68936156,23.97687205,loamy,4.587807576,7.841310277,10.41752863,1.443050603,27.27777776,45.70583379,335.1407431,29.75895502,2.576773153,black,47.49683207,29.13073745
37997,30.20227468,75.55559913,6.081788779,sandy,6.063681538,8.065226548,6.211916461,1.056374226,183.8195377,30.00938355,313.4201194,16.22247013,0.314334765,yellow,43.81052288,46.88774436
38027,22.34657212,90.37026877,20.52175936,sandy,7.579522851,1.302568589,28.64146648,1.202418542,21.05804902,24.94173116,189.3297562,21.04432475,2.914851353,red,30.96727269,55.17722775
38253,20.02054537,84.32687757,13.49020955,clayey,7.302040903,6.385799531,31.34615371,0.971344114,178.4251473,49.99182372,117.7923317,31.54980406,3.525279594,red,45.62710115,44.41787855
38255,11.60352499,87.05698404,13.72492028,loamy,5.359043467,6.104076545,17.65491815,1.589491196,131.2404235,39.72113208,356.1159431,19.35210594,1.298173106,yellow,33.82929502,30.01183742
38267,31.43027277,93.1456019,12.23024728,loamy,4.928244232,8.308122595,7.299872226,1.576680925,94.83584466,21.82235714,181.6932408,16.46223228,2.873017304,red,25.1103745,24.33565216
38308,11.64220946,78.07635507,15.72103373,sandy,5.512976149,2.129238554,22.27171696,1.502876447,62.29456236,10.2047364,382.1928443,14.61022313,0.695368821,yellow,46.77016904,27.49258818
38377,18.76129131,71.17517989,17.54332117,sandy,6.172266894,4.092459582,22.72119621,1.401235351,92.57448008,18.30605846,248.1363041,27.94412404,0.365859316,red,40.48742033,39.98237044
38433,26.3709013,79.71898827,27.80686491,clayey,7.629262041,1.531543771,22.69089655,1.494749008,162.8670866,46.78167089,147.5991611,38.12341026,3.225272318,yellow,38.5399773,37.36008999
38453,25.90473754,71.32968248,8.385639351,loamy,5.196064042,8.262512196,30.98736889,0.973733358,145.5970312,49.17391738,271.3616529,18.85538915,2.358867803,black,44.97557534,28.01922924
38507,19.48090612,86.76926993,11.37819076,sandy,8.523398668,2.877338684,16.82676891,1.425313241,69.57345313,43.12042798,312.4287619,22.73755273,4.394761817,red,33.58936253,39.59567429
38803,17.17126324,68.24247889,16.14775138,loamy,4.988485571,5.439100017,27.1136643,1.280673207,168.5825058,47.92029753,207.2934208,30.01234176,3.572845144,brown,26.83422637,25.95781893
39074,17.51402545,83.89281062,20.09856936,sandy,4.464388207,3.147151082,33.98897151,1.536937338,163.371617,27.29465149,156.4597804,18.38829806,3.45572895,red,49.71182536,25.13239896
39176,15.23647064,77.8695035,23.01599582,loamy,5.063589235,8.582477273,17.22324271,1.070345758,86.31079207,38.97756732,396.1141239,23.61026794,0.563728381,brown,41.95690809,58.25412696
39271,10.47930893,87.46039457,19.7927685,clayey,5.940937103,3.007991214,17.96110582,1.284642493,91.88995614,29.9860183,319.6024058,39.30562349,4.198339549,red,33.37337475,26.44654256
39291,26.92688114,71.17623458,26.28732608,loamy,7.484901101,6.039151283,31.27348085,0.995252875,157.1698154,48.71555564,215.4725692,28.99094218,2.667946913,yellow,30.26675904,47.63233674
39307,27.05593894,77.42770985,25.4303792,loamy,5.048474421,9.655968056,9.407221346,1.036993128,81.94602627,45.82693329,360.3413585,15.05507302,4.883957758,yellow,35.60865152,39.704774
39323,15.03204206,90.64022922,27.96094296,loamy,6.543702331,4.229624039,31.29877985,0.811671279,75.45990113,19.95615547,236.1713773,24.01026346,3.853513793,brown,37.22565698,47.98341275
39539,29.09330449,95.69262244,13.79296542,clayey,6.634044965,3.085871727,20.90535304,1.498445608,90.46476007,35.95705549,141.8143521,21.13042366,1.780801207,black,39.72175715,51.40879609
39599,14.77135146,80.35939936,24.51727577,sandy,4.288236846,2.468137784,20.63869617,0.837824526,194.7409233,39.62129855,386.1451406,23.62323305,4.852822697,yellow,35.08268181,26.78060075
39758,29.38653265,90.88512705,23.35070731,loamy,6.243266115,6.076608473,18.7285325,1.418030156,36.11769437,13.3345769,193.1376219,22.66673483,3.060454391,black,35.97838669,21.99180134
39895,12.21989474,72.48746205,25.72967454,clayey,8.380078478,4.927946616,30.48250958,1.51147454,111.057177,40.42811558,151.3053695,32.92728713,2.047079518,black,43.52205461,32.94308108
39993,10.64678913,91.52592365,19.45324095,clayey,8.297661171,4.278441559,27.3177762,1.58975517,121.709316,40.6895028,136.8394663,13.58230991,1.712534841,black,45.20181825,56.07646081
40035,14.07882265,89.95181331,15.98024927,loamy,5.956111878,4.380357662,33.87126558,1.34758462,23.61676085,40.94969502,322.4148596,35.14813852,3.931092243,black,32.26750445,36.85030187
40084,29.681335,93.68475119,9.760471586,loamy,4.872197616,8.500088594,13.53740935,1.448439696,191.7524726,25.17220089,182.7735053,35.92150378,4.339382982,black,36.03891245,43.11195321
40175,35.66192034,95.61090445,18.05447133,clayey,5.834503831,1.938001432,34.66011908,1.217072672,126.3898528,25.78216763,100.0560153,37.03381101,3.802546251,black,38.17908776,29.20290715
40215,8.070433741,95.70822272,14.79372432,clayey,5.741181388,3.326481401,18.92245837,1.349054171,26.98653402,49.85180246,129.8374392,21.85663525,4.304190719,yellow,46.88766215,32.92996088
40220,22.46474641,94.07187048,11.84458245,clayey,6.674312356,6.312998277,13.70705625,1.189567527,116.3192918,45.28859093,178.0862588,25.15490282,4.289171916,brown,43.53225269,35.42891419
40229,26.54042643,96.49424152,6.264568654,loamy,8.035429627,2.536383786,28.11315456,0.918672844,54.19504637,16.35246668,138.9087427,12.74558359,2.044560594,red,27.25168822,25.29653767
40304,33.89669951,73.66341137,18.86838505,clayey,4.225363517,9.951983736,9.269686243,1.484815313,128.7415681,15.81619519,208.3575023,34.20684878,4.83262527,red,38.82509952,54.18081593
40372,17.80622028,85.89319642,10.65419989,loamy,4.320996897,1.526451051,19.57719119,1.063074089,170.3678026,22.82105731,351.2497821,16.61636214,3.975520011,brown,28.77217426,59.00596905
40527,24.70615687,79.06531604,7.957477347,clayey,4.639590775,8.282077023,29.25644834,1.450056318,182.5862761,13.71862101,250.3489873,30.08068581,1.438875943,yellow,30.26698942,57.12251246
40577,26.40277765,95.51696042,7.674868252,clayey,4.522405313,9.542873485,14.67152788,1.56702568,83.50631797,25.76682691,351.663624,24.88194888,2.239792554,brown,27.88356176,40.17209853
40640,31.65997634,75.43560843,6.83037699,clayey,7.729037243,3.18969586,9.08651869,1.575074668,9.778627227,16.63469247,129.3952057,21.78852798,3.246517999,brown,45.64339214,44.0209355
40693,24.94382762,72.12018447,28.89397639,clayey,8.220529815,7.884029504,7.587399929,1.554381789,16.6573979,44.23096019,140.4011633,32.20084994,1.788629513,black,25.30742423,56.82107091
40841,16.30000807,94.74687926,23.49573528,clayey,7.590109553,7.731145689,8.744941526,0.940552412,118.7867477,36.50691664,114.4210756,10.92755588,1.011334579,black,32.02277051,31.20510075
40953,32.88455286,89.90991918,24.62930388,sandy,5.264499993,9.007179105,34.1053211,1.270037472,118.7349851,49.69735823,241.8470443,23.84217463,4.947369293,brown,28.40435902,34.31958
41031,35.411093,81.41203633,29.79334162,sandy,5.958482455,9.18667886,19.91120728,1.319632131,119.7702259,25.36956779,184.3430594,37.63074207,1.001160676,yellow,31.58833323,22.95789228
